index,X,Y,OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,STATE_ID,ALT_NAME,ST_FIPS,OWNER,TTL_STAFF,BEDS,TRAUMA,HELIPAD
4927,-8207755.85169604,4974234.45342975,5074,171811427,CREEDMOOR PSYCHIATRIC CENTER,79-25 WINCHESTER BLVD,QUEENS VILLAGE,NY,11427,2147,(718) 464-7500,PSYCHIATRIC,OPEN,349,QUEENS,36081,USA,40.7411395090001,-73.7315252989999,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,2020/08/19 00:00:00+00,IMAGERY,2019/05/09 00:00:00+00,https://www.omh.ny.gov/omhweb/facilities/crpc/,NOT AVAILABLE,NOT AVAILABLE,36,GOVERNMENT - STATE,-999,349,NOT AVAILABLE,N
4928,-8475749.60851603,5317884.22017816,5075,10913210,VA MEDICAL CENTER - SYRACUSE,800 IRVING AVE,SYRACUSE,NY,13210,NOT AVAILABLE,NOT AVAILABLE,MILITARY,OPEN,106,ONONDAGA,36067,USA,43.038831198,-76.138954177,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,2020/08/19 00:00:00+00,IMAGERY/OTHER,2015/05/22 00:00:00+00,http://www.syracuse.va.gov/,NOT AVAILABLE,NOT AVAILABLE,36,GOVERNMENT - FEDERAL,-999,106,NOT AVAILABLE,N
4929,-9392755.99598655,5056500.75767539,5076,2043512,PROMEDICA DEFIANCE REGIONAL HOSPITAL,1200 RALSTON AVENUE,DEFIANCE,OH,43512,NOT AVAILABLE,(419) 783-4933,CRITICAL ACCESS,OPEN,51,DEFIANCE,39039,USA,41.298703888,-84.376562712,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,2021/04/27 00:00:00+00,IMAGERY,2014/03/12 00:00:00+00,https://www.promedica.org/defiance-regional-hospital/pages/default.aspx,1160,NOT AVAILABLE,39,NON-PROFIT,-999,51,LEVEL III,Y
4930,-9207257.00421182,5078334.81276631,5077,1844870,FIRELANDS REGIONAL MEDICAL CENTER,1111 HAYES AVENUE,SANDUSKY,OH,44870,NOT AVAILABLE,(419) 557-7400,GENERAL ACUTE CARE,OPEN,283,ERIE,39043,USA,41.445892256,-82.710196917,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,2021/04/27 00:00:00+00,IMAGERY,2014/03/12 00:00:00+00,http://www.firelands.com,1164,NOT AVAILABLE,39,NON-PROFIT,-999,283,LEVEL III,Y
4931,-8240334.74021922,4954681.25266475,5078,11011209,VA MEDICAL CENTER - BROOKLYN CAMPUS,800 POLY PL,BROOKLYN,NY,11209,NOT AVAILABLE,NOT AVAILABLE,MILITARY,OPEN,171,KINGS,36047,USA,40.6079228470001,-74.0241864339999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,2020/08/19 00:00:00+00,IMAGERY/OTHER,2015/05/22 00:00:00+00,http://www.nyharbor.va.gov/,NOT AVAILABLE,NOT AVAILABLE,36,GOVERNMENT - FEDERAL,-999,171,NOT AVAILABLE,N
4932,-9207458.84303523,5077014.00177055,5079,28244870,FIRELANDS REG MED CTR SOUTH CAMPUS,1912 HAYES AVENUE,SANDUSKY,OH,44870,NOT AVAILABLE,(419) 557-7400,GENERAL ACUTE CARE,CLOSED,141,ERIE,39043,USA,41.436997831,-82.7120100659999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,2021/04/27 00:00:00+00,IMAGERY/OTHER,2016/09/20 00:00:00+00,http://www.firelands.com,1165,NOT AVAILABLE,39,NON-PROFIT,-999,141,NOT AVAILABLE,N
4933,-9215481.73769973,4844265.70521266,5080,15443110,DILEY RIDGE MEDICAL CENTER MOUNT CARMEL EAST HOSPITAL,7911 DILEY ROAD,CANAL WINCHESTER,OH,43110,NOT AVAILABLE,(614) 838-7911,GENERAL ACUTE CARE,OPEN,10,FAIRFIELD,39045,USA,39.8506698950001,-82.784080955,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,2021/04/27 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.dileyridgemedicalcenter.com,1494,NOT AVAILABLE,39,NON-PROFIT,-999,10,NOT AVAILABLE,Y
4934,-9241541.76730609,4858200.29066744,5081,124643223,POMEGRANATE HEALTH SYSTEMS OF COLUMBUS,765 PIERCE DRIVE,COLUMBUS,OH,43223,NOT AVAILABLE,(614) 223-1650,PSYCHIATRIC,OPEN,20,FRANKLIN,39049,USA,39.946702766,-83.018182184,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,2021/04/27 00:00:00+00,IMAGERY/OTHER,2015/03/10 00:00:00+00,http://pomegranatehealthsystems.com/,1495,SEQUEL POMEGRANATE HEALTH SYSTEMS LLC,39,PROPRIETARY,-999,20,NOT AVAILABLE,N
4935,-9235385.06887541,4861658.9154556,5082,28343205,UNIVERSITY HOSPITALS EAST,181 TAYLOR AVE,COLUMBUS,OH,43203,NOT AVAILABLE,(614) 257-3700,GENERAL ACUTE CARE,OPEN,190,FRANKLIN,39049,USA,39.970517693,-82.962875621,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,2021/04/27 00:00:00+00,IMAGERY/OTHER,2016/09/20 00:00:00+00,https://wexnermedical.osu.edu/locations-and-parking/university-hospital-east,1170,NOT AVAILABLE,39,GOVERNMENT - STATE,-999,190,LEVEL III,Y
4936,-7365604.50798213,2084186.27542428,5083,3100674,DOCTORS CENTER HOSPITAL- BAYAMON (ANT. MATILDES BRENES),EXTENSION HERMANAS DAVILA,BAYAMON,PR,674,NOT AVAILABLE,(787) 622-5420,GENERAL ACUTE CARE,OPEN,91,BAYAMON,72021,PRI,18.3979957760001,-66.166351063,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.salud.gov.pr/servicios-al-ciudadano/pages/directorio-de-hospitales-publicos-y-privados.aspx,2020/08/08 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,https://www.tuhospitalfamiliar.com/,39,NOT AVAILABLE,72,PROPRIETARY,-999,91,NOT AVAILABLE,N
4937,-9257968.04743386,4880662.14709113,5084,14843016,DUBLIN METHODIST HOSPITAL,7500 HOSPITAL AVENUE,DUBLIN,OH,43016,NOT AVAILABLE,(614) 544-8000,GENERAL ACUTE CARE,OPEN,147,FRANKLIN,39049,USA,40.101219536,-83.165741969,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,2021/04/27 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.ohiohealth.com,1473,NOT AVAILABLE,39,NON-PROFIT,-999,147,NOT AVAILABLE,Y
4938,-9238516.08117112,4860272.64182819,5085,1643215,GRANT MEDICAL CENTER,111 SOUTH GRANT AVENUE,COLUMBUS,OH,43215,NOT AVAILABLE,(614) 566-9000,GENERAL ACUTE CARE,OPEN,636,FRANKLIN,39049,USA,39.9609732750001,-82.991001983,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,2021/04/27 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.ohiohealth.com,1173,NOT AVAILABLE,39,NON-PROFIT,-999,636,LEVEL I,Y
4939,-7363571.90280188,2086498.77942896,5086,7200960,CENTRO MEDICO CORRECIONAL,CARR. 5 AVE CENTRAL JUANITA FINAL,BAYAMON,PR,960,NOT AVAILABLE,(787) 488-9800,GENERAL ACUTE CARE,OPEN,-999,BAYAMON,72021,PRI,18.4177064260001,-66.14809186,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.salud.gov.pr/servicios-al-ciudadano/pages/directorio-de-hospitales-publicos-y-privados.aspx,2020/08/08 00:00:00+00,IMAGERY/OTHER,2017/03/30 00:00:00+00,http://ac.gobierno.pr/correccion/localizaciones/,NOT AVAILABLE,NOT AVAILABLE,72,GOVERNMENT - STATE,-999,-999,NOT AVAILABLE,N
4940,-7284706.80192648,2054191.16284275,5087,6700765,CENTRO DE SALUD SUSANA CENTENO - VIEQUES,PR-997 KM H .1 C/ANTONIO G MELLADO FINAL,VIEQUES,PR,765,NOT AVAILABLE,(787) 741-0392,GENERAL ACUTE CARE,OPEN,-999,VIEQUES,72147,PRI,18.1421285210001,-65.439634605,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.salud.gov.pr/servicios-al-ciudadano/pages/directorio-de-hospitales-publicos-y-privados.aspx,2020/08/08 00:00:00+00,IMAGERY,2014/02/12 00:00:00+00,NOT AVAILABLE,261,NOT AVAILABLE,72,NOT AVAILABLE,-999,-999,NOT AVAILABLE,Y
4941,-8339892.76798635,4848721.86715953,5088,8808053,VIRTUA WEST JERSEY HOSPITAL - MARLTON,90 BRICK ROAD,MARLTON,NJ,8053,NOT AVAILABLE,(856) 355-6200,GENERAL ACUTE CARE,OPEN,198,BURLINGTON,34005,USA,39.8813950270001,-74.918531414,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,2020/08/08 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.virtua.org/locations/hospitals-and-locations/virtua-marlton.aspx,NJ10302,NOT AVAILABLE,34,NON-PROFIT,-999,198,NOT AVAILABLE,N
4942,-8335684.28821668,4872706.53903132,5089,10808046,VIRTUA WILLINGBORO HOSPITAL,218 A SUNSET ROAD,WILLINGBORO,NJ,8046,NOT AVAILABLE,(609) 835-2900,GENERAL ACUTE CARE,OPEN,169,BURLINGTON,34005,USA,40.046532346,-74.880725997,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,2020/08/08 00:00:00+00,IMAGERY,2014/03/12 00:00:00+00,https://www.virtua.org/locations/hospital-virtua-lourdes-willingboro,NJ310061,NOT AVAILABLE,34,NON-PROFIT,-999,169,NOT AVAILABLE,Y
4943,-8326119.00156075,4863961.96628153,5090,11908060,VIRTUA MEMORIAL HOSPITAL OF BURLINGTON COUNTY,175 MADISON AVENUE,MOUNT HOLLY,NJ,8060,NOT AVAILABLE,(609) 267-0754,GENERAL ACUTE CARE,OPEN,383,BURLINGTON,34005,USA,39.9863711260001,-74.7947995649999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,2020/08/08 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.virtua.org/locations/hospitals-and-locations/virtua-memorial.aspx,10301,NOT AVAILABLE,34,NON-PROFIT,-999,383,NOT AVAILABLE,N
4944,-9241951.44629798,4859757.60105525,5091,124043222,MOUNT CARMEL WEST,793 WEST STATE STREET,COLUMBUS,OH,43222,NOT AVAILABLE,(614) 234-5000,GENERAL ACUTE CARE,CLOSED,514,FRANKLIN,39049,USA,39.9574269080001,-83.0218623929999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,2021/04/27 00:00:00+00,IMAGERY/OTHER,2015/03/10 00:00:00+00,http://www.mountcarmelhealth.com/,1175,NOT AVAILABLE,39,NON-PROFIT,-999,514,NOT AVAILABLE,Y
4945,-8382616.0839295,5337492.24920898,5092,171213403,CENTRAL NEW YORK PSYCHIATRIC CENTER,9005 OLD RIVER RD,MARCY,NY,13403,NOT AVAILABLE,(315) 765-3600,PSYCHIATRIC,OPEN,220,ONEIDA,36065,USA,43.1674367270001,-75.302321491,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,2020/08/19 00:00:00+00,IMAGERY,2019/05/09 00:00:00+00,https://www.omh.ny.gov/omhweb/facilities/cnpc/,NOT AVAILABLE,NOT AVAILABLE,36,GOVERNMENT - STATE,-999,220,NOT AVAILABLE,N
4946,-8349900.81912266,4841015.23473887,5093,9008084,JEFFERSON STRATFORD HOSPITAL,18 EAST LAUREL ROAD,STRATFORD,NJ,8084,NOT AVAILABLE,(856) 346-7802,GENERAL ACUTE CARE,OPEN,181,CAMDEN,34007,USA,39.828249299,-75.008435267,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,2020/08/08 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.kennedyhealth.org/,NJ10403,NOT AVAILABLE,34,NON-PROFIT,-999,181,NOT AVAILABLE,Y
4947,-8361893.69344023,4857422.49654147,5094,9108103,THE COOPER UNIVERSITY HOSPITAL,1 COOPER PLAZA,CAMDEN,NJ,8103,NOT AVAILABLE,(856) 342-2000,GENERAL ACUTE CARE,OPEN,635,CAMDEN,34007,USA,39.9413459950001,-75.11616909,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,2020/08/08 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.cooperhealth.org/,NJ10402,NOT AVAILABLE,34,NON-PROFIT,-999,635,"LEVEL I, LEVEL II PEDIATRIC",Y
4948,-8285975.22828037,4773143.27543472,5095,11608401,ATLANTICARE REGIONAL MEDICAL CENTER,1925 PACIFIC AVENUE,ATLANTIC CITY,NJ,8401,NOT AVAILABLE,(609) 345-4000,GENERAL ACUTE CARE,OPEN,567,ATLANTIC,34001,USA,39.358422067,-74.434181914,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,2020/08/08 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.atlanticare.org,NJ10102,NOT AVAILABLE,34,NON-PROFIT,-999,567,LEVEL II,Y
4949,-8256780.1775408,5009484.15652375,5096,3307481,RAMAPO RIDGE PSYCHIATRIC HOSPITAL,301 SICOMAC AVENUE,WYCKOFF,NJ,7481,NOT AVAILABLE,(201) 848-5805,PSYCHIATRIC,OPEN,58,BERGEN,34003,USA,40.9806241920001,-74.171918311,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,2020/08/08 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.chccnj.org/ramapo_hospital.html,22391,NOT AVAILABLE,34,NON-PROFIT,-999,58,NOT AVAILABLE,N
4950,-8234160.3042522,4998258.75503739,5097,12107631,ENGLEWOOD HOSPITAL AND MEDICAL CENTER,350 ENGLE STREET,ENGLEWOOD,NJ,7631,NOT AVAILABLE,(201) 894-3000,GENERAL ACUTE CARE,OPEN,531,BERGEN,34003,USA,40.904453362,-73.968720532,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,2020/08/08 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.englewoodhospital.com,NJ10202,NOT AVAILABLE,34,NON-PROFIT,-999,531,NOT AVAILABLE,N
4951,-8243897.79102843,4995226.61349059,5098,12307601,HACKENSACK UNIVERSITY MEDICAL CENTER,30 PROSPECT AVENUE,HACKENSACK,NJ,7601,NOT AVAILABLE,(201) 996-2000,GENERAL ACUTE CARE,OPEN,775,BERGEN,34003,USA,40.8838634630001,-74.056193864,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,2020/08/08 00:00:00+00,IMAGERY,2014/03/12 00:00:00+00,http://www.hackensackumc.org/,NJ10204,NOT AVAILABLE,34,NON-PROFIT,-999,775,LEVEL II,Y
4952,-8248846.58192466,5009922.17687329,5099,12707450,VALLEY HOSPITAL,223 NORTH VAN DIEN AVENUE,RIDGEWOOD,NJ,7450,NOT AVAILABLE,(201) 447-8000,GENERAL ACUTE CARE,OPEN,446,BERGEN,34003,USA,40.9835946320001,-74.100649609,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,2020/08/08 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,http://www.valleyhealth.com,NJ10211,NOT AVAILABLE,34,NON-PROFIT,-999,446,NOT AVAILABLE,N
4953,-8245901.42954134,4997388.35668427,5100,13307662,SELECT SPECIALTY HOSPITAL - NORTHEAST NEW JERSEY,96 PARKWAY,ROCHELLE PARK,NJ,7662,NOT AVAILABLE,(201) 221-2358,LONG TERM CARE,OPEN,62,BERGEN,34003,USA,40.8985435370001,-74.074192855,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,2020/08/08 00:00:00+00,IMAGERY,2013/12/09 00:00:00+00,http://northeastnewjersey.selectspecialtyhospitals.com/,NJ312019,NOT AVAILABLE,34,PROPRIETARY,-999,62,NOT AVAILABLE,N
4954,-8313710.60230823,4933968.54488257,5101,4208502,HACKENSACK MERIDIAN HEALTH CARRIER,252 COUNTY ROAD 601,BELLE MEAD,NJ,8502,NOT AVAILABLE,(908) 281-1000,PSYCHIATRIC,OPEN,281,SOMERSET,34035,USA,40.466516208,-74.683333018,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,2020/08/08 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.carrierclinic.org,NJ51806,NOT AVAILABLE,34,NON-PROFIT,-999,281,NOT AVAILABLE,N
4955,-8251977.51484957,4990387.85566853,5102,6807055,SAINT MARYS HOSPITAL - PASSAIC,211 PENNINGTON AVENUE,PASSAIC,NJ,7055,NOT AVAILABLE,(973) 470-3000,GENERAL ACUTE CARE,CLOSED,269,PASSAIC,34031,USA,40.85099238,-74.128775258,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://njgin.state.nj.us/oit/gis/download/hsip_hospitals.zip,2012/06/25 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.smh-passaic.org,11606,NOT AVAILABLE,34,NON-PROFIT,-999,269,NOT AVAILABLE,N
4956,-9308504.34321168,5103454.26737958,5103,170843699,REHABILITATION HOSPITAL OF NORTHWEST OHIO,1455 WEST MEDICAL LOOP,TOLEDO,OH,43614,NOT AVAILABLE,(419) 214-6600,REHABILITATION,OPEN,40,LUCAS,39095,USA,41.614816143,-83.619717238,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,2021/04/27 00:00:00+00,IMAGERY,2019/05/09 00:00:00+00,http://rhno.ernesthealth.com/,1530,NOT AVAILABLE,39,PROPRIETARY,-999,40,NOT AVAILABLE,N
4957,-8258911.21341856,4974155.64711052,5104,5807103,THE UNIVERSITY HOSPITAL,150 BERGEN STREET,NEWARK,NJ,7103,NOT AVAILABLE,(973) 972-5658,GENERAL ACUTE CARE,OPEN,519,ESSEX,34013,USA,40.740603133,-74.191061732,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,2020/08/08 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.uhnj.org/,NJ10702,NOT AVAILABLE,34,GOVERNMENT - STATE,-999,519,LEVEL I,Y
4958,-8258426.67919355,4978858.44564809,5105,7407107,COLUMBUS HOSPITAL,495 NORTH 13TH STREET,NEWARK,NJ,7107,NOT AVAILABLE,(973) 587-7712,LONG TERM CARE,OPEN,63,ESSEX,34013,USA,40.772604012,-74.1867090869999,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,2020/08/08 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.columbusltach.org,NJ24009,NOT AVAILABLE,34,PROPRIETARY,-999,63,NOT AVAILABLE,N
4959,-8243275.18245225,4970592.67077959,5106,12407302,JERSEY CITY MEDICAL CENTER,355 GRAND STREET,JERSEY CITY,NJ,7302,NOT AVAILABLE,(201) 915-2000,GENERAL ACUTE CARE,OPEN,316,HUDSON,34017,USA,40.7163480850001,-74.050600876,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,2020/08/08 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.libertyhcs.org,NJ10904,NOT AVAILABLE,34,NON-PROFIT,-999,316,LEVEL II,N
4960,-10731188.1991951,5235546.03355248,5107,4251101,MERCY MEDICAL CENTER SIOUX CITY,801 5TH STREET,SIOUX CITY,IA,51101,NOT AVAILABLE,(712) 279-2010,GENERAL ACUTE CARE,OPEN,484,WOODBURY,19193,USA,42.4958422240001,-96.399903761,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dia-hfd.iowa.gov/dia_hfd/ctlentitysearch.do,2020/08/08 00:00:00+00,IMAGERY/OTHER,2016/04/15 00:00:00+00,http://www.mercysiouxcity.com/,NOT AVAILABLE,NOT AVAILABLE,19,NON-PROFIT,-999,484,LEVEL II,Y
4961,-8270041.95200974,4955404.11237438,5108,10107065,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL AT RAHWAY,865 STONE STREET,RAHWAY,NJ,7065,NOT AVAILABLE,(732) 381-4200,GENERAL ACUTE CARE,OPEN,251,UNION,34039,USA,40.6128524540001,-74.2910508579999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,2020/08/08 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,http://www.rwjuhr.com,NJ310024,NOT AVAILABLE,34,NON-PROFIT,-999,251,NOT AVAILABLE,N
4962,-8398387.13875897,4807087.54415298,5109,9208079,SALEM MEDICAL CENTER,310 WOODSTOWN ROAD,SALEM,NJ,8079,NOT AVAILABLE,(856) 935-1000,GENERAL ACUTE CARE,OPEN,126,SALEM,34033,USA,39.5937913650001,-75.443995287,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,2020/08/08 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.salemhospitalnj.org,NJ71702,NOT AVAILABLE,34,PROPRIETARY,-999,126,NOT AVAILABLE,Y
4963,-8268867.77294517,4941655.34093792,5110,10508861,RARITAN BAY MEDICAL CENTER - PERTH AMBOY,530 NEW BRUNSWICK AVENUE,PERTH AMBOY,NJ,8861,NOT AVAILABLE,(732) 442-3700,GENERAL ACUTE CARE,OPEN,395,MIDDLESEX,34023,USA,40.519029157,-74.2805030279999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,2020/08/08 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,http://www.rbmc.org,NJ310039,NOT AVAILABLE,34,NON-PROFIT,-999,395,NOT AVAILABLE,N
4964,-8326914.48351752,4901935.51226222,5111,608628,ANN KLEIN FORENSIC CENTER,STUYVESANT AVENUE,WEST TRENTON,NJ,8628,NOT AVAILABLE,(609) 633-0900,PSYCHIATRIC,OPEN,200,MERCER,34021,USA,40.2472377720001,-74.801945501,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,2020/08/08 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.state.nj.us/humanservices/involved/nurses/mentalhph/annklein.html,NOT AVAILABLE,NOT AVAILABLE,34,GOVERNMENT - STATE,-999,200,NOT AVAILABLE,N
4965,-8310383.43549627,4922569.24470946,5112,3808540,PRINCETON HOUSE BEHAVIORAL HEALTH,905 HERRONTOWN ROAD,PRINCETON,NJ,8540,NOT AVAILABLE,(609) 497-3300,PSYCHIATRIC,OPEN,60,MERCER,34021,USA,40.3885653500001,-74.65344457,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,2020/08/08 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.princetonhcs.org/phcs-home/what-we-do/princeton-house-behavioral-health/locations/inpatient---princeton.aspx,22320,NOT AVAILABLE,34,PROPRIETARY,-999,60,NOT AVAILABLE,N
4966,-8312456.18415469,4897432.0951286,5113,11208690,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL AT HAMILTON,1 HAMILTON HEALTH PLACE,HAMILTON SQUARE,NJ,8690,NOT AVAILABLE,(609) 586-7900,GENERAL ACUTE CARE,OPEN,248,MERCER,34021,USA,40.216352988,-74.672064388,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,2020/08/08 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.rwjhamilton.org,NJ310110,NOT AVAILABLE,34,NON-PROFIT,-999,248,NOT AVAILABLE,N
4967,-8301788.84689638,4995373.00329021,5116,4807801,SAINT CLARES HOSPITAL - DOVER CAMPUS,400 WEST BLACKWELL STREET,DOVER,NJ,7801,NOT AVAILABLE,(973) 983-5506,GENERAL ACUTE CARE,OPEN,60,MORRIS,34027,USA,40.8848576770001,-74.576238067,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,2020/08/08 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.saintclares.org/saint-clares-hospital-dover-new-jersey/,NJ11402,NOT AVAILABLE,34,PROPRIETARY,-999,60,NOT AVAILABLE,N
4968,-8301709.20726287,4995407.39913256,5117,5507801,KINDRED HOSPITAL - NEW JERSEY - MORRIS COUNTY,400 WEST BLACKWELL STREET,DOVER,NJ,7801,NOT AVAILABLE,(973) 537-3816,LONG TERM CARE,OPEN,45,MORRIS,34027,USA,40.885091276,-74.575522652,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,2020/08/08 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.khmorriscounty.com/,NJ23144,NOT AVAILABLE,34,PROPRIETARY,-999,45,NOT AVAILABLE,N
4969,-8262323.08734989,4867382.13739675,5118,4608755,CHILDRENS SPECIALIZED HOSPITAL AT TOMS RIVER,94 STEVENS ROAD,TOMS RIVER,NJ,8755,NOT AVAILABLE,(732) 914-1100,CHILDREN,OPEN,30,OCEAN,34029,USA,40.0099076550001,-74.221711117,622310,"CHILDREN'S HOSPITALS, SPECIALTY (EXCEPT PSYCHIATRIC, SUBSTANCE ABUSE)",https://www.state.nj.us/health/healthfacilities/findhospital.shtml,2020/08/08 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.childrens-specialized.org/,22248,NOT AVAILABLE,34,NON-PROFIT,-999,30,NOT AVAILABLE,N
