2016 Data View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTRACT_ID,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,"HD1: Staying Healthy: Screenings, Tests and Vaccines",,,,,,,HD2: Managing Chronic (Long Term) Conditions,,,,,,,,,,,,HD3: Member Experience with Health Plan,,,,,,HD4: Member Complaints and Changes in the Health Plan's Performance,,,,HD5: Health Plan Customer Service,,,DD1: Drug Plan Customer Service,,,DD2: Member Complaints and Changes in the Drug Plan’s Performance,,,,DD3: Member Experience with the Drug Plan,,DD4: Drug Safety and Accuracy of Drug Pricing,,,,,
H6745,Local CCP,AMIDA CARE INC.,Amida Care,Amida Care Inc.,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,89.5%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,100,Not enough data available,Not enough data available,Not enough data available,99%,98%,Not enough data available,Not enough data available,Not enough data available,Not enough data available,100,Not enough data available,Plan too small to be measured,Plan too small to be measured,100,10%,No data available,No data available,No data available,No data available
H6750,Local CCP,"HARVARD PILGRIM HEALTH CARE OF NEW ENGLAND, INC.","Harvard Pilgrim Health Care of New England, Inc.","Harvard Pilgrim Health Care, Inc.",Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,100,Not enough data available,Not enough data available,Not enough data available,91%,99%,Not enough data available,Not enough data available,Not enough data available,Not enough data available,100,Not enough data available,Plan too small to be measured,Plan too small to be measured,99,9%,No data available,83%,85%,No data available
H6751,Demo,"HEALTHSPRING OF TENNESSEE, INC.",Cigna-HealthSpring,CIGNA,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Not enough data available,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Not enough data available,Not enough data available,No data available,Plan too new to be measured,Plan too new to be measured,Not enough data available,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,No data available,No data available,No data available,No data available,No data available,No data available
H6776,Local CCP,"ELDERSERVE HEALTH, INC.",RiverSpring Star,Riverspring Health Holding Corp.,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H6786,Local CCP,"ANTHEM HEALTH PLANS OF MAINE, INC.",Anthem Blue Cross and Blue Shield,Anthem Inc.,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,Plan too small to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,100,Not enough data available,Not enough data available,Not enough data available,99%,98%,Not enough data available,Not enough data available,Not enough data available,Not enough data available,100,Medicare shows only a Star Rating for this topic,Plan too small to be measured,Plan too small to be measured,97,7%,84%,88%,81%,No data available
H6801,Local CCP,"GHS MANAGED HEALTH CARE PLANS, INC.",Blue Cross Blue Shield of Oklahoma,Health Care Service Corporation,60%,47%,69%,Plan too new to be measured,Plan too new to be measured,42%,91%,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,45%,90%,65%,66%,73%,42%,11%,81%,74%,81%,84%,80%,84%,0.92,12%,80,Medicare shows only a Star Rating for this topic,100%,47%,95%,98%,0.0,Not enough data available,0.92,12%,80,Medicare shows only a Star Rating for this topic,83%,89%,99,3%,71%,77%,74%,32.1%
H6815,Local CCP,HEALTH NET HEALTH PLAN OF OREGON,"Health Net Health Plan of Oregon, Inc.","Health Net, Inc.",80%,71%,68%,Plan too small to be measured,Plan too small to be measured,52%,94%,59.0%,98%,91%,94%,Not enough data available,81%,94%,85%,78%,86%,56%,7%,84%,78%,85%,85%,84%,84%,0.20,4%,80,Medicare shows only a Star Rating for this topic,100%,82%,96%,96%,1.8,No data available,0.20,4%,80,Medicare shows only a Star Rating for this topic,81%,89%,99,5%,83%,84%,80%,23.3%
H6859,Local CCP,"HUMANA MEDICAL PLAN OF PENNSYLVANIA, INC.","Humana Medical Plan of Pennsylvania, Inc.",Humana Inc.,Not enough data available,Not enough data available,60%,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Not enough data available,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,46%,No data available,71%,70%,Not enough data available,Plan too new to be measured,No data available,Not enough data available,81%,Not enough data available,Not enough data available,79%,Not enough data available,0.86,24%,60,Not enough data available,Not enough data available,Not enough data available,96%,98%,0.0,Not enough data available,0.86,24%,60,Not enough data available,Not enough data available,Not enough data available,98,3%,82%,81%,77%,26.3%
H6864,Local CCP,"GUILDNET, INC.",GuildNet,Lighthouse Guild International,73%,66%,76%,Plan too small to be measured,Plan too small to be measured,57%,80%,100.0%,72%,69%,71%,Not enough data available,58%,No data available,51%,57%,Not enough data available,88%,No data available,80%,73%,83%,83%,85%,84%,Not enough data available,Not enough data available,100,Not enough data available,Not enough data available,Not enough data available,59%,64%,Not enough data available,Not enough data available,Not enough data available,Not enough data available,100,Medicare shows only a Star Rating for this topic,83%,89%,98,12%,80%,82%,81%,37.2%
H6870,Demo,"SUPERIOR HEALTH PLAN, INC.",Superior HealthPlan,Centene Corporation,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Not enough data available,Not enough data available,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H6947,Local CCP,QUALCHOICE ADVANTAGE,QualChoice Advantage,Catholic Health Initiatives,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
