row_id,icd9_code,short_title,long_title
2536,8233,hand tenonectomy nec,other tenonectomy of hand
2537,8234,exc hnd mus/fas for grft,excision of muscle or fascia of hand for graft
2538,8235,hand fasciectomy nec,other fasciectomy of hand
2539,8236,other myectomy of hand,other myectomy of hand
2540,8239,hand soft tissue exc nec,other excision of soft tissue of hand
2541,8241,suture tendn sheath hand,suture of tendon sheath of hand
2542,8242,delay sut flex tend hand,delayed suture of flexor tendon of hand
2543,8243,delay sut hand tend nec,delayed suture of other tendon of hand
2544,8244,sutur flex tend hand nec,other suture of flexor tendon of hand
2545,8245,suture hand tendon nec,other suture of other tendon of hand
2546,8246,suture hand muscle/fasc,suture of muscle or fascia of hand
2547,8251,hand tendon advancement,advancement of tendon of hand
2548,8252,hand tendon recession,recession of tendon of hand
2549,8253,hand tendon reattachment,reattachment of tendon of hand
2550,8254,hand muscle reattachment,reattachment of muscle of hand
2551,8255,chng hnd mus/ten lng nec,other change in hand muscle or tendon length
2552,8256,transplant hand tend nec,other hand tendon transfer or transplantation
2553,8257,transposit hand tend nec,other hand tendon transposition
2554,8258,transplant hand musc nec,other hand muscle transfer or transplantation
2555,8259,transposit hand musc nec,other hand muscle transposition
2556,8261,pollicization operation,pollicization operation carrying over nerves and blood supply
2557,8269,thumb reconstruction nec,other reconstruction of thumb
2558,8271,hand tend pulley reconst,tendon pulley reconstruction of hand
2559,8272,plast op hnd-mus/fas grf,plastic operation on hand with graft of muscle or fascia
2560,8279,plast op hand w grft nec,plastic operation on hand with other graft or implant
2561,8281,transfer of finger,"transfer of finger, except thumb"
2562,8282,repair of cleft hand,repair of cleft hand
2563,6861,lap radical abdomnl hyst,laparoscopic radical abdominal hysterectomy
2564,6869,radical abd hyst nec/nos,other and unspecified radical abdominal hysterectomy
2565,6871,lap radical vaginal hyst,laparoscopic radical vaginal hysterectomy [lrvh]
2566,6879,radical vag hyst nec/nos,other and unspecified radical vaginal hysterectomy
2567,688,pelvic evisceration,pelvic evisceration
2568,6901,d & c for preg terminat,dilation and curettage for termination of pregnancy
2569,6902,d & c post delivery,dilation and curettage following delivery or abortion
2570,6909,d & c nec,other dilation and curettage
2571,6919,destruc uter support nec,other excision or destruction of uterus and supporting structures
2572,6921,interposit op uterin lig,interposition operation
2573,6922,uterine suspension nec,other uterine suspension
2574,6923,vag repair invers uterus,vaginal repair of chronic inversion of uterus
2575,8896,oth intraop mag res imag,other intraoperative magnetic resonance imaging
2576,8897,magnetic res image unsp,magnetic resonance imaging of other and unspecified sites
2577,8898,bone mineral density,bone mineral density studies
2578,8901,brief interview & evalua,"interview and evaluation, described as brief"
2579,8902,limited interview/evalua,"interview and evaluation, described as limited"
2580,8903,comprehen interview/eval,"interview and evaluation, described as comprehensive"
2581,8904,interview & evaluat nec,other interview and evaluation
2582,8905,interview & evaluat nos,"diagnostic interview and evaluation, not otherwise specified"
2583,8906,limited consultation,"consultation, described as limited"
2584,8907,comprehensive consultat,"consultation, described as comprehensive"
2585,8908,consultation nec,other consultation
2586,8909,consultation nos,"consultation, not otherwise specified"
2587,8910,intracarot amobarb test,intracarotid amobarbital test
2588,8911,tonometry,tonometry
2589,8912,nasal function study,nasal function study
2590,8913,neurologic examination,neurologic examination
2591,8914,electroencephalogram,electroencephalogram
2592,8915,neurologic func test nec,other nonoperative neurologic function tests
2593,8916,skull transilluminat,transillumination of newborn skull
2594,8917,polysomnogram,polysomnogram
2595,8918,oth sleep dis funct test,other sleep disorder function tests
2596,8919,video/radio eeg monitor,video and radio-telemetered electroencephalographic monitoring
2597,8921,urinary manometry,urinary manometry
2598,8922,cystometrogram,cystometrogram
2599,8923,urethral sphincter emg,urethral sphincter electromyogram
2600,8924,uroflowmetry,uroflowmetry [ufr]
2601,8925,urethral pressure profil,urethral pressure profile [upp]
2602,8926,gynecologic examination,gynecological examination
2603,8929,other gu system exams,other nonoperative genitourinary system measurements
2604,8931,dental examination,dental examination
2605,8932,esophageal manometry,esophageal manometry
2606,8933,digital enterostomy exam,digital examination of enterostomy stoma
2607,8934,digital rectal exam,digital examination of rectum
2608,8935,nasal sinus transillumin,transillumination of nasal sinuses
2609,8936,manual exam of breast,manual examination of breast
2610,8937,vital capacity determin,vital capacity determination
2611,8938,respiratory measure nec,other nonoperative respiratory measurements
2612,8939,nonoperative exams nec,other nonoperative measurements and examinations
2613,8941,treadmill stress test,cardiovascular stress test using treadmill
2614,8942,masters' 2-step test,masters' two-step stress test
2615,8943,bicycle ergometer test,cardiovascular stress test using bicycle ergometer
2616,8944,cardiac stress test nec,other cardiovascular stress test
2617,8945,pacemaker rate check,artificial pacemaker rate check
2618,8946,pacemaker wave form chck,artificial pacemaker artifact wave form check
2619,8947,pacemaker impedance chck,artificial pacemaker electrode impedance check
2620,8948,pacemaker volt threshold,artificial pacemaker voltage or amperage threshold check
2621,8949,aicd check,automatic implantable cardioverter/defibrillator (aicd) check
2622,8950,ambu cardiac monitoring,ambulatory cardiac monitoring
2623,8951,rhythm electrocardiogram,rhythm electrocardiogram
2624,8952,electrocardiogram,electrocardiogram
2625,8953,vectorcardiogram,vectorcardiogram (with ecg)
2626,8954,electrocardiograph monit,electrographic monitoring
2627,8955,phonocardiogram,phonocardiogram with ecg lead
2628,8956,carotid pulse tracing,carotid pulse tracing with ecg lead
2629,8957,apexcardiogram,apexcardiogram (with ecg lead)
2630,8958,plethysmogram,plethysmogram
2631,8959,nonop cardiac/vasc exam,other nonoperative cardiac and vascular measurements
2632,8960,cnt intraart bld gas mon,continuous intra-arterial blood gas monitoring
2633,9523,visual evoked potential,visual evoked potential [vep]
2634,9524,electronystagmogram,electronystagmogram [eng]
2635,9525,electromyogram of eye,electromyogram of eye [emg]
2636,9526,glaucoma testing,"tonography, provocative tests, and other glaucoma testing"
2637,9531,spectacle fit & dispense,fitting and dispensing of spectacles
2638,9532,perscr/fit/disp contacts,"prescription, fitting, and dispensing of contact lens"
2639,9533,oth lo vision aid dispen,dispensing of other low vision aids
2640,9534,ocular prosthetics,ocular prosthetics
2641,9535,orthoptic training,orthoptic training
2642,9536,ophth counsel & instruct,ophthalmologic counseling and instruction
2643,9541,audiometry,audiometry
2644,9542,clinical hearing test,clinical test of hearing
2645,9543,audiological evaluation,audiological evaluation
2646,9544,clin vestibul funct test,clinical vestibular function tests
2647,9545,rotation tests,rotation tests
2648,9546,audit & vestib test nec,other auditory and vestibular function tests
2649,9547,hearing examination nos,"hearing examination, not otherwise specified"
2650,9548,fitting of hearing aid,fitting of hearing aid
2651,9549,non-op hearing proc nec,other nonoperative procedures related to hearing
2652,8961,arterial pressure monit,systemic arterial pressure monitoring
2653,8962,cvp monitoring,central venous pressure monitoring
2654,8963,pulmon art press monitor,pulmonary artery pressure monitoring
2655,8964,pulmon art wedge monitor,pulmonary artery wedge monitoring
2656,8965,arterial bld gas measure,measurement of systemic arterial blood gases
2657,8966,mix venous bld gas meas,measurement of mixed venous blood gases
2658,8967,oxygen consumption monit,monitoring of cardiac output by oxygen consumption technique
2659,8968,oth cardiac mon output,monitoring of cardiac output by other technique
2660,8969,coronary bld flow monit,monitoring of coronary blood flow
2661,897,general physical exam,general physical examination
2662,898,autopsy,autopsy
2663,9001,bact smear-nervous syst,"microscopic examination of specimen from nervous system and of spinal fluid, bacterial smear"
2664,9002,culture-nervous syst,"microscopic examination of specimen from nervous system and of spinal fluid, culture"
2665,9003,c & s-nervous syst,"microscopic examination of specimen from nervous system and of spinal fluid, culture and sensitivity"
2666,9004,parasitology-nerv syst,"microscopic examination of specimen from nervous system and of spinal fluid, parasitology"
2667,9005,toxicology-nervous syst,"microscopic examination of specimen from nervous system and of spinal fluid, toxicology"
2668,9006,cell blk/pap-nervous sys,"microscopic examination of specimen from nervous system and of spinal fluid, cell block and papanicolaou smear"
2669,9009,micro exam-nervous nec,"microscopic examination of specimen from nervous system and of spinal fluid, other microscopic examination"
2670,9011,bact smear-endocrine,"microscopic examination of specimen from endocrine gland, not elsewhere classified, bacterial smear"
2671,7722,humerus wedge osteotomy,"wedge osteotomy, humerus"
2672,7723,radius/ulna wedg osteoto,"wedge osteotomy, radius and ulna"
2673,7724,metacar/car wedg osteoto,"wedge osteotomy, carpals and metacarpals"
2674,7725,femoral wedge osteotomy,"wedge osteotomy, femur"
2675,7726,patellar wedge osteotomy,"wedge osteotomy, patella"
2676,7727,tibia/fibul wedg osteot,"wedge osteotomy, tibia and fibula"
2677,7728,metatar/tar wedg osteot,"wedge osteotomy, tarsals and metatarsals"
2678,7729,wedge osteotomy nec,"wedge osteotomy, other bones"
2679,7730,other bone division nos,"other division of bone, unspecified site"
2680,7731,chest cage bone div nec,"other division of bone, scapula, clavicle, and thorax [ribs and sternum]"
2681,7732,humerus division nec,"other division of bone, humerus"
2682,7733,radius/ulna division nec,"other division of bone, radius and ulna"
2683,7734,metacar/car division nec,"other division of bone, carpals and metacarpals"
2684,7735,femoral division nec,"other division of bone, femur"
2685,7736,patellar division nec,"other division of bone, patella"
2686,7737,tibia/fibula div nec,"other division of bone, tibia and fibula"
2687,7738,metatar/tar division nec,"other division of bone, tarsals and metatarsals"
2688,7739,bone division nec,"other division of bone, other bones"
2689,7740,bone biopsy nos,"biopsy of bone, unspecified site"
2690,7741,chest cage bone biopsy,"biopsy of bone, scapula, clavicle, and thorax [ribs and sternum]"
2691,7742,humerus biopsy,"biopsy of bone, humerus"
2692,7743,radius & ulna biopsy,"biopsy of bone, radius and ulna"
2693,8035,hip joint biopsy,"biopsy of joint structure, hip"
2694,8036,knee joint biopsy,"biopsy of joint structure, knee"
2695,8037,ankle joint biopsy,"biopsy of joint structure, ankle"
2696,8038,foot & toe joint biopsy,"biopsy of joint structure, foot and toe"
2697,8039,joint biopsy nec,"biopsy of joint structure, other specified sites"
2698,8521,local excis breast les,local excision of lesion of breast
2699,8522,quadrant resect breast,resection of quadrant of breast
2700,8523,subtotal mastectomy,subtotal mastectomy
2701,8524,exc ectopic breast tissu,excision of ectopic breast tissue
2702,8525,excision of nipple,excision of nipple
2703,7179,vulvar/perin repair nec,other repair of vulva and perineum
2704,718,other vulvar operations,other operations on vulva
2705,7744,metacarpal/carpal biopsy,"biopsy of bone, carpals and metacarpals"
2706,7745,femoral biopsy,"biopsy of bone, femur"
2707,7746,patellar biopsy,"biopsy of bone, patella"
2708,7747,tibia & fibula biopsy,"biopsy of bone, tibia and fibula"
2709,7748,metatarsal/tarsal biopsy,"biopsy of bone, tarsals and metatarsals"
2710,7749,bone biopsy nec,"biopsy of bone, other bones"
