row_id,itemid,label,linksto
7673,45770,ssc30 pg,inputevents_cv
7674,45771,sc30 ng,inputevents_cv
7675,45773,sc28 ng,inputevents_cv
7676,45774,sc28 po,inputevents_cv
7677,45776,d5w 150meq bicab,inputevents_cv
7678,45777,2/3str replete/fiber,inputevents_cv
7679,45778,jp flush,outputevents
7680,45780,kcl - 10meq/100ml,inputevents_cv
7681,45781,sc26 po,inputevents_cv
7682,45783,spc28,inputevents_cv
7683,45784,neocate 26 pg,inputevents_cv
7684,45786,outpt uo,outputevents
7685,45787,uo on floor,inputevents_cv
7686,45791,left pleuracentesis,outputevents
7687,45801,simsc26,inputevents_cv
7688,45803,sc 30 po,inputevents_cv
7689,45804,urine output-e.d.,outputevents
7690,45807,7.7meqnaace/0.5uhep,inputevents_cv
7691,45809,sc30 po,inputevents_cv
7692,45812,hemoptysis,outputevents
7693,45819,sc28pg,inputevents_cv
7694,45820,neocate 28 pg,inputevents_cv
7695,45822,vent drain,outputevents
7696,45826,ssc26 ng,inputevents_cv
7697,45828,hemo dialysis out,outputevents
7698,45833,ns 15mmol na phos,inputevents_cv
7699,45838,peritoneal,inputevents_cv
7700,45839,partial exchange,inputevents_cv
7701,45840,peritoneal drain,outputevents
7702,45841,bladder irrig/urine,outputevents
7703,45842,"sc28,po",inputevents_cv
7704,45843,rectal,inputevents_cv
7705,45844,vaginal fistula,outputevents
7706,45847,nutren,inputevents_cv
7707,45848,ssc 26 po,inputevents_cv
7708,45850,bm + thick-it,outputevents
7709,45851,pleural drain,outputevents
7710,45852,paracentesis site,outputevents
7711,45853,procainamide hcl,inputevents_cv
7712,45854,farr 2 ivf,inputevents_cv
7713,45856,plasma-lyte,inputevents_cv
7714,45857,bm20 g-tube,outputevents
7715,45858,g-tube flush,outputevents
7716,45861,thoracentesis left,outputevents
7717,45863,ssc30,inputevents_cv
7718,45864,"bm24 w/neosure, gt",outputevents
7719,45865,replete w/ fiber,inputevents_cv
7720,45868,neocate +rice cereal,inputevents_cv
7721,45869,labial drng,outputevents
7722,45870,ns 1/2cc:1cc replace,inputevents_cv
7723,45871,n-acetylcysteine,inputevents_cv
7724,45872,tpa cc/hr,inputevents_cv
7725,45875,neocate 26 corn oil,inputevents_cv
7726,45876,rituximab,inputevents_cv
7727,45878,cellsaver,inputevents_cv
7728,45879,bm28 w/hmf/mct/bp po,outputevents
7729,45880,ssc28 po,inputevents_cv
7730,45881,sc 28cals po,inputevents_cv
7731,45882,thoracic angiocath,inputevents_cv
7732,45883,chest tube #3,outputevents
7733,45885,pheresis balance,inputevents_cv
7734,45886,iv ig,inputevents_cv
7735,45887,sc 30cals pg,inputevents_cv
7736,45888,baricat taken out,outputevents
7737,45889,rituximab 50mg/31.2c,inputevents_cv
7738,45891,ssc25pg,inputevents_cv
7739,45893,similac sc 26 pg,inputevents_cv
7740,45896,similac sc 28 pg,inputevents_cv
7741,45897,similac sc 28 po,inputevents_cv
7742,45899,bm (thick & easy) po,outputevents
7743,45900,sp. care 26 cal ng,inputevents_cv
7744,45902,ssc30ng,inputevents_cv
7745,45903,similac sc 30 pg,inputevents_cv
7746,45905,sim 20 (rice) ng,inputevents_cv
7747,45906,sim 20 (rice) po,inputevents_cv
7748,45908,sim 20 (thick) po,inputevents_cv
7749,45909,sim 26.,inputevents_cv
7750,45910,bm20ng+thick&easy,outputevents
7751,45912,r side pleuracent,inputevents_cv
7752,45913,sc 28 pg,inputevents_cv
7753,45915,special care 26 pg,inputevents_cv
7754,45917,special care 28 pg,inputevents_cv
7755,45918,ns cc:cc ogt output,outputevents
7756,45920,bm26 (4hmf + 2mct),outputevents
7757,45921,sc 26 fe ng,inputevents_cv
7758,45922,nutren pulm,inputevents_cv
7759,45926,neocate 20,inputevents_cv
7760,45927,true urine,outputevents
7761,45928,tpn d8.5,inputevents_cv
7762,45930,tpn d13.5,inputevents_cv
7763,45931,sim 20 po,inputevents_cv
7764,45934,f2,inputevents_cv
7765,45936,sc28cals,inputevents_cv
7766,45937,po ssc 26,inputevents_cv
7767,45939,tpnd9.5+heparin,inputevents_cv
7768,45940,7.7meq naacet/100cc,inputevents_cv
7769,45942,sim26,inputevents_cv
7770,45943,acettlcysteine d5w,inputevents_cv
7771,45945,special care 28 ng,inputevents_cv
7772,45946,sim 26,inputevents_cv
7773,45948,sc 28 po,inputevents_cv
7774,45949,sc28 ng,inputevents_cv
7775,45951,pnd6,inputevents_cv
7776,45953,tpnd9.3,inputevents_cv
7777,45954,7.7meq naacetate h20,inputevents_cv
7778,45956,"mvi,thiam, folic d5w",inputevents_cv
7779,45958,26 cal sc,inputevents_cv
7780,45959,pe30 ng,inputevents_cv
7781,45961,pe30,inputevents_cv
7782,45962,specialcare26 pg,inputevents_cv
7783,45964,pe 30 pg,inputevents_cv
7784,45965,neocate24 ng,inputevents_cv
7785,45967,foley,inputevents_cv
7786,45968,farr 9 output,outputevents
7787,45971,skin drainage bags,outputevents
7788,45978,12 reisman ivf,inputevents_cv
7789,45979,nahco3 150meq in d5w,inputevents_cv
7790,45981,pe26 ng,inputevents_cv
7791,45983,pitocin/lr,inputevents_cv
7792,45984,pe 30,inputevents_cv
7793,45986,pe 30 po,inputevents_cv
7794,45987,pe30 ng,inputevents_cv
7795,45989,ns fluid bolus,inputevents_cv
7796,45990,pe28 po,inputevents_cv
7797,45992,or stool/ngt,outputevents
7798,45997,pe28 pg,inputevents_cv
7799,45999,pe 28 po,inputevents_cv
7800,46002,pe 26 cals ng,inputevents_cv
7801,46003,pe 26 cals po,inputevents_cv
7802,46005,pe 26cals po,inputevents_cv
7803,46006,pe 26 ng,inputevents_cv
7804,46008,pe 26 po,inputevents_cv
7805,46009,pe32,inputevents_cv
7806,46011,30 mmol kphos/500ccw,inputevents_cv
7807,46012,ca gluc cvvhdf,inputevents_cv
7808,46014,pantoprazole gtt,inputevents_cv
7809,46015,pe26 po,inputevents_cv
7810,46017,pe 30 fs ng,inputevents_cv
7811,46019,pe 30 ng,inputevents_cv
7812,46021,drainged from old hd,outputevents
7813,46025,good start fe,inputevents_cv
7814,46026,1/2 na acetate+ hep,inputevents_cv
7815,46031,potass phos 15 mmol,inputevents_cv
7816,46032,e28 (concentrate),inputevents_cv
7817,46033,e 28 fs po,inputevents_cv
7818,46036,e26 concentrate,inputevents_cv
7819,46038,flexiseal,inputevents_cv
7820,46039,from beverely hosp t,inputevents_cv
7821,46040,7.7meqnaacetate+hep,inputevents_cv
7822,46041,7.7 meq na acetate,inputevents_cv
7823,46042,pe 28 po,inputevents_cv
7824,46043,llq wound bag,inputevents_cv
7825,46044,jp flush,outputevents
7826,46045,pe26 po,inputevents_cv
7827,46046,pe28,inputevents_cv
7828,46047,na acetate w/heparin,inputevents_cv
7829,46048,pe30 og,inputevents_cv
7830,46051,golytely,inputevents_cv
7831,46052,pe26,inputevents_cv
7832,46053,kcl 40 meq in 1/2n/s,inputevents_cv
7833,46054,n/s + kpo4,inputevents_cv
7834,46449,gu output total,outputevents
7835,46451,15.4 meq na acetate,inputevents_cv
7836,46453,potassium 10/100,inputevents_cv
7837,46454,ns->jp::  cc:cc,outputevents
7838,46455,d5w +nahco3,inputevents_cv
7839,46456,cath lab output,outputevents
7840,46457,golytely bowel prep,inputevents_cv
7841,46458,pn d 11.5,inputevents_cv
7842,46460,acd-a,inputevents_cv
7843,46461,1/2cc/ccjt repletion,inputevents_cv
7844,46462,collection bag,inputevents_cv
7845,46464,hemodialysis out,outputevents
7846,46465,pe32 ng,inputevents_cv
7847,46466,vac drainage.,outputevents
7848,46467,kphos 30mmol/44 meq,inputevents_cv
7849,46469,cc/cc replacement jp,outputevents
7850,46470,pe28,inputevents_cv
7851,46471,ngt out,outputevents
7852,46472,pe28 ng,inputevents_cv
7853,46473,hd ultrafiltrate,outputevents
7854,46476,tpn d 8.5,inputevents_cv
7855,46477,pe26,inputevents_cv
7856,46478,jp #1,outputevents
7857,46481,15mmol naphos.,inputevents_cv
7858,46482,nss with 40 meq kcl,inputevents_cv
7859,46484,verapamil,inputevents_cv
7860,46487,pe 26 ng,inputevents_cv
7861,46488,pe 28 cals ng,inputevents_cv
7862,46490,contrast dye,inputevents_cv
7863,46492,dexmedetomide,inputevents_cv
7864,46494,ir cerbral fluid,inputevents_cv
7865,46495,ir ebl,inputevents_cv
7866,46497,rectal ebl,inputevents_cv
7867,46498,good start formula,inputevents_cv
7868,46500,7.7meqnaacetate,inputevents_cv
7869,46501,h2o bolus,inputevents_cv
7870,46503,bm via g-tube,outputevents
7871,46504,g-tube h2o flush,outputevents
7872,46506,penrose drain outpt,outputevents
7873,46508,sw with 1/2 na ace,inputevents_cv
7874,46509,tap water enema,inputevents_cv
7875,46510,"bm26 w/enfacare, gt",outputevents
7876,46511,barium,inputevents_cv
7877,46514,pe26 cal pg,inputevents_cv
7878,46516,rescue flush,inputevents_cv
7879,46518,ns 4meca .5k+ .5hep,inputevents_cv
7880,46519,left pl tap,outputevents
7881,46520,j-tube flush,outputevents
7882,46522,pantoprazole 8mg/hr,inputevents_cv
7883,46523,or paracentesis,outputevents
7884,46528,floor po's,inputevents_cv
7885,46529,floor crystalloid,inputevents_cv
7886,46532,floor urine,outputevents
7887,46534,blake,inputevents_cv
7888,46538,pd solution in,inputevents_cv
7889,46544,left arm drainage,outputevents
7890,46546,"d10, 1/2ns",inputevents_cv
7891,46548,pantoprazole gtt,inputevents_cv
7892,46550,k+ phos 30mmol,inputevents_cv
7893,46551,wrist/groin drain,outputevents
7894,46553,catrh lab ivf,inputevents_cv
7895,46554,bumex,inputevents_cv
7896,46559,pantaprazole,inputevents_cv
7897,46560,octrietide,inputevents_cv
7898,46562,napo4,inputevents_cv
7899,46565,pantoprazole mg/hr,inputevents_cv
7900,46566,abcess,inputevents_cv
7901,46569,kcl 10meq/100ml,inputevents_cv
7902,46570,vassopressin,inputevents_cv
7903,46572,1/2 str impact,inputevents_cv
7904,46575,gb drain,outputevents
7905,46578,urine output-er,outputevents
7906,46582,nutren pulm w/bene,inputevents_cv
7907,46585,d5w with 150meq hco3,inputevents_cv
7908,46588,rescue line,inputevents_cv
7909,46590,gastrografen,inputevents_cv
7910,46591,calcuim gluconate,inputevents_cv
7911,46593,"multivit ""banana""bag",inputevents_cv
7912,46594,groin bag,inputevents_cv
7913,46596,left arm bag #1,inputevents_cv
7914,46598,right arm bag #1,inputevents_cv
7915,46600,or plasmalyte,inputevents_cv
7916,46603,sodium citrate ml/hr,inputevents_cv
7917,46604,angio output,outputevents
7918,46609,bupivacaine,inputevents_cv
7919,46610,contrast,inputevents_cv
7920,46612,e.r. prbc,inputevents_cv
7921,46613,abd jp output,outputevents
7922,46617,plasmalyte a,inputevents_cv
7923,46619,jp#1superficial,outputevents
7924,46624,anti-thymocyte glob,inputevents_cv
7925,46625,octreotride,inputevents_cv
7926,46626,drain #2 other,outputevents
7927,46628,drain out #2 davol,outputevents
7928,46630,d10nss,inputevents_cv
7929,46632,rescue line,inputevents_cv
7930,46633,kcl 10mmol in 100sw,inputevents_cv
7931,46634,ep lab intake,inputevents_cv
7932,46635,rescue flush,inputevents_cv
7933,46636,citrate dextrose 3%,inputevents_cv
7934,46637,duodenostomy tube,outputevents
7935,46638,ep lab output,outputevents
7936,46639,pre arrival ivf,inputevents_cv
7937,46640,gastrografin/j tube,outputevents
7938,46641,angio intiake,inputevents_cv
7939,46643,ns/40kcl,inputevents_cv
7940,46644,d5w & 150 meq nahco3,inputevents_cv
7941,46645,ascities out,outputevents
7942,46649,l. pleural tap,outputevents
7943,46651,citrate dextrose,inputevents_cv
7944,46652,gb drain flush,outputevents
7945,46653,flush pack,inputevents_cv
7946,46654,flexiseal irrigant,inputevents_cv
7947,46655,leg drain,outputevents
7948,46656,left femoral drain,outputevents
7949,46657,right femoral drain,outputevents
7950,46658,ed urine output,outputevents
7951,46659,aline site,inputevents_cv
7952,46660,sodiumphosphate15mmo,inputevents_cv
7953,46662,right shoulder,inputevents_cv
7954,46663,drain pouch #1,outputevents
7955,46664,drain pouch #2,outputevents
7956,46665,citrate gtt,inputevents_cv
7957,46666,jp repletion-lr,outputevents
7958,46668,0.45%ns + 20 meq kcl,inputevents_cv
7959,46669,0.45%ns +40meq kcl,inputevents_cv
7960,46670,0.45% + 60 meq kcl,inputevents_cv
7961,46671,d50.45%ns + 60mq kcl,inputevents_cv
7962,46672,jp repl w/na bicarb,outputevents
7963,46673,mucos fistula,outputevents
7964,46674,30mmol naphos,inputevents_cv
7965,46675,hd removed,outputevents
7966,46677,flush,inputevents_cv
7967,46678,j tube flush,outputevents
7968,46679,kcl 10 meq,inputevents_cv
7969,46680,kphos 15 mmol,inputevents_cv
7970,46681,crrt rescue flush,inputevents_cv
7971,46682,k phos 15mmol,inputevents_cv
7972,46683,bile refeeding via j,inputevents_cv
7973,46684,er ffp,inputevents_cv
7974,46685,pd fluid,inputevents_cv
7975,46686,resue flush,inputevents_cv
7976,46687,acetylcystein,inputevents_cv
7977,46688,floor ns bolus,inputevents_cv
7978,46689,30mmol na phos/d5w,inputevents_cv
7979,46690,bumetanide,inputevents_cv
7980,46691,rescue flush,inputevents_cv
7981,46692,isoproterenolmcg/min,inputevents_cv
7982,46693,prismasate,inputevents_cv
7983,46694,abdominal vac,inputevents_cv
7984,46695,or out ogt,outputevents
7985,46696,or paracentesis,outputevents
7986,46697,right hand.,inputevents_cv
7987,46698,o.r. ascites,inputevents_cv
7988,46699,rt groin site,inputevents_cv
7989,46700,rt. fem site,inputevents_cv
7990,46701,left chest drng bag,outputevents
7991,46706,banana bag,inputevents_cv
7992,46707,blakemore,inputevents_cv
7993,46708,ns rescue flush,inputevents_cv
7994,46709,floor ostomy out,outputevents
7995,46711,right arm drains.,outputevents
7996,46713,kcl-10 meq-dialysis,outputevents
7997,46714,filter flush - ns,inputevents_cv
7998,46716,incision to drainage,outputevents
7999,46717,ns with sodium phos,inputevents_cv
8000,46721,drain out #5 hemovac,outputevents
8001,46725,methadone,inputevents_cv
8002,46730,citrate/acd,inputevents_cv
8003,46731,kcl 10meq/100cc,inputevents_cv
8004,46733,jp #3,outputevents
8005,46735,or out ascites,outputevents
8006,46736,er intake ns,inputevents_cv
8007,46738,lateral drain site,outputevents
8008,46741,dialysis removed,outputevents
8009,46742,thorocentesis fluid,outputevents
8010,46745,parencentesis out,outputevents
8011,46747,citrate dextrose 3%,inputevents_cv
8012,46748,cath lab urine out,outputevents
8013,46750,kcl 40 meq in 500mls,inputevents_cv
8014,46751,pleurx output,outputevents
8015,46753,flushback,inputevents_cv
8016,46755,lle drainage bag,outputevents
8017,46758,or intake,inputevents_cv
8018,46759,thoracentesis fluid,outputevents
8019,46761,left arm drainage,outputevents
8020,46762,ed uop,inputevents_cv
8021,46763,ngt out s/p lavage,outputevents
8022,46765,replete w/fib w/prot,inputevents_cv
8023,46766,ileum drain,outputevents
8024,46769,cvvdh rescue line,inputevents_cv
8025,46770,osh ivf,inputevents_cv
8026,46772,3%citrate dextrosecf,inputevents_cv
8027,46773,cvvhd ns line flush,inputevents_cv
8028,46775,left pleural tap,outputevents
8029,46776,lactulose,inputevents_cv
8030,46778,k-phos,inputevents_cv
8031,46779,ir output,outputevents
8032,46781,lr bolus,inputevents_cv
8033,46783,15mm k phos,inputevents_cv
8034,46790,kcl 10 meq/100 ml  0,inputevents_cv
8035,46791,citrate infusion,inputevents_cv
8036,46797,antithymocyteglobuli,inputevents_cv
8037,46800,ns rescue,inputevents_cv
8038,46802,farr 5 iv,inputevents_cv
8039,46803,farr 5 po,inputevents_cv
8040,46805,farr7,inputevents_cv
8041,40635,baricat,inputevents_cv
8042,40637,ngt meds,outputevents
8043,40647,thorocentesis fluid,outputevents
8044,40649,drain out #7 pigtail,outputevents
8045,40651,urine out ureteral stent #2,outputevents
8046,40729,drain out #2 lumbar,outputevents
8047,40743,hematoma aspiration,inputevents_cv
8048,40745,dialysis,outputevents
8049,40752,sp aspirate,inputevents_cv
8050,40778,free h2o,inputevents_cv
8051,40780,cath lab,inputevents_cv
8052,40789,pd dialysate out,outputevents
8053,40801,plasma pheresis,inputevents_cv
8054,40804,pleuracentesis,outputevents
8055,40049,chest tubes right pleural 1,outputevents
8056,40051,gastric gastric tube,outputevents
8057,40053,stool out fecal bag,outputevents
8058,40055,urine out foley,outputevents
8059,40057,urine out rt nephrostomy,outputevents
8060,40060,pre-admission output pre-admission output,outputevents
8061,40063,stool out ileostomy,outputevents
8062,40065,or out pacu urine,outputevents
8063,40067,gastric emesis,outputevents
8064,40069,urine out void,outputevents
8065,40071,drain out #1 jackson pratt,outputevents
8066,40073,pacu out pacu drains,outputevents
8067,40075,drain out #1 pigtail,outputevents
8068,40077,drain out #1 pericardial,outputevents
8069,40080,drain out #2 other,outputevents
8070,40084,chest tubes other,outputevents
8071,40086,drain out #2 pigtail,outputevents
8072,40088,drain out #3 jackson pratt,outputevents
8073,40091,chest tubes mediastinal,outputevents
8074,40093,drain out #1 t tube,outputevents
8075,40095,drain out #2 wound vac,outputevents
8076,40097,cerebral drain l ventricular drain,outputevents
8077,40100,drain out #3 penrose,outputevents
8078,41539,llq paracentesis sit,outputevents
8079,41556,ng,inputevents_cv
8080,41557,oral,inputevents_cv
8081,41561,gastrograffin,inputevents_cv
8082,41568,multivitamin,inputevents_cv
8083,41575,enema,inputevents_cv
8084,41580,free h2o bolus,inputevents_cv
8085,41583,pantoprazole,inputevents_cv
8086,41591,kayexolate pr,inputevents_cv
8087,41611,nesiritide,inputevents_cv
8088,41619,frfee water boluses,inputevents_cv
8089,41622,k-acetate 40meq/250,inputevents_cv
8090,41632,mannitol,inputevents_cv
8091,41634,hd output,outputevents
8092,41642,contrast,inputevents_cv
8093,41651,xygris,inputevents_cv
8094,41707,chest tubes cticu ct 2,outputevents
8095,41710,glucagon,inputevents_cv
8096,41712,ct prep,inputevents_cv
8097,41717,co output,outputevents
8098,41726,ascites,inputevents_cv
8099,41733,phenobarbital,inputevents_cv
8100,41741,total in on paper ct,inputevents_cv
8101,41745,h20 bolus via ng,inputevents_cv
8102,41748,output from midnight,outputevents
8103,41750,dialysis  out,outputevents
8104,41752,uo since mn,inputevents_cv
8105,41757,floor intake,inputevents_cv
8106,41760,lacutlose enema,inputevents_cv
8107,41778,ir output,outputevents
8108,41779,csf needle aspirate,inputevents_cv
8109,41788,k+ phos,inputevents_cv
8110,41798,tf probalance,inputevents_cv
8111,41801,biliary drain medial,outputevents
8112,41803,troracentesis output,outputevents
8113,41809,hd out,outputevents
8114,41816,right drain,outputevents
8115,41817,belly tap,outputevents
8116,41829,hemodialysis output,outputevents
8117,41838,chest tube in,outputevents
8118,42089,k phos over 6 hrs,inputevents_cv
8119,42092,lt groin ostomy bag,outputevents
8120,42094,r pleural tap,outputevents
8121,42099,urinary irrigant,inputevents_cv
8122,42102,er u/o,inputevents_cv
8123,42103,ostomy appl on abd,outputevents
8124,42108,angio crys,inputevents_cv
8125,42110,angio ebl,inputevents_cv
8126,42112,old trauma line site,inputevents_cv
8127,42117,thymoglobulin,inputevents_cv
8128,42125,angio in,inputevents_cv
8129,42127,c scan,inputevents_cv
8130,42130,angio urine o/p,outputevents
8131,42135,impactw/fiber+promod,inputevents_cv
8132,42150,criticare tf,inputevents_cv
8133,42161,ns w/40 kcl,inputevents_cv
8134,42167,pleural tap,outputevents
8135,42168,breast pumping,inputevents_cv
8136,42175,contrast via og,inputevents_cv
8137,42178,lp drainage,outputevents
8138,42180,cisatricurium,inputevents_cv
8139,42186,pre admit prbc,inputevents_cv
8140,42189,abdominal drainage,outputevents
8141,42196,peg gravity drg,outputevents
8142,42204,protonix gtt,inputevents_cv
8143,42207,nulytely prep,inputevents_cv
8144,42210,left chest drain,outputevents
8145,42212,r femoral drng,outputevents
8146,41895,glucagon gtt,inputevents_cv
8147,41898,drain out #3 t tube,outputevents
8148,41905,angio intake,inputevents_cv
8149,41915,free water,inputevents_cv
8150,41920,angio output,outputevents
8151,41922,angio urine,outputevents
8152,41933,pericardial drain,outputevents
8153,41938,atg,inputevents_cv
8154,41946,cardiac output,outputevents
8155,41951,angio u/o,inputevents_cv
8156,41963,hcl gtt,inputevents_cv
8157,41968,bicarb drip,inputevents_cv
8158,41983,nahco3,inputevents_cv
8159,41989,ventricular drain,outputevents
8160,42025,d5.45 60k,inputevents_cv
