row_id,icd9_code,short_title,long_title
7156,7049,hair disease nos,unspecified disease of hair and hair follicles
7157,7050,anhidrosis,anhidrosis
7158,7051,prickly heat,prickly heat
7159,70521,primary focal hyprhidros,primary focal hyperhidrosis
7160,70522,sec focal hyperhidrosis,secondary focal hyperhidrosis
7161,70581,dyshidrosis,dyshidrosis
7162,70582,fox-fordyce disease,fox-fordyce disease
7163,70583,hidradenitis,hidradenitis
7164,70589,sweat gland disorder nec,other specified disorders of sweat glands
7165,7059,sweat gland disorder nos,unspecified disorder of sweat glands
7166,7060,acne varioliformis,acne varioliformis
7167,7061,acne nec,other acne
7168,7062,sebaceous cyst,sebaceous cyst
7169,7063,seborrhea,seborrhea
7170,75321,congen obst urtroplv jnc,congenital obstruction of ureteropelvic junction
7171,75322,cong obst ureteroves jnc,congenital obstruction of ureterovesical junction
7172,75323,congenital ureterocele,congenital ureterocele
7173,75329,obst def ren plv&urt nec,other obstructive defects of renal pelvis and ureter
7174,7533,kidney anomaly nec,other specified anomalies of kidney
7175,7534,ureteral anomaly nec,other specified anomalies of ureter
7176,7535,bladder exstrophy,exstrophy of urinary bladder
7177,7536,congen urethral stenosis,atresia and stenosis of urethra and bladder neck
7178,7537,anomalies of urachus,anomalies of urachus
7179,7538,cystourethral anom nec,other specified anomalies of bladder and urethra
7180,7539,urinary anomaly nos,unspecified anomaly of urinary system
7181,7540,cong skull/face/jaw def,"congenital musculoskeletal deformities of skull, face, and jaw"
7182,7541,congenital torticollis,congenital musculoskeletal deformities of sternocleidomastoid muscle
7183,7542,cong postural deformity,congenital musculoskeletal deformities of spine
7184,75430,"cong hip disloc, unilat","congenital dislocation of hip, unilateral"
7185,75431,"congen hip disloc, bilat","congenital dislocation of hip, bilateral"
7186,75432,"cong hip sublux, unilat","congenital subluxation of hip, unilateral"
7187,75433,"cong hip sublux, bilat","congenital subluxation of hip, bilateral"
7188,75435,cong hip disloc w sublux,congenital dislocation of one hip with subluxation of other hip
7189,75440,cong genu recurvatum,genu recurvatum
7190,75441,cong knee dislocation,congenital dislocation of knee (with genu recurvatum)
7191,75442,congen bowing of femur,congenital bowing of femur
7192,75443,cong bowing tibia/fibula,congenital bowing of tibia and fibula
7193,75444,cong bowing leg nos,congenital bowing of unspecified long bones of leg
7194,75450,talipes varus,talipes varus
7195,75451,talipes equinovarus,talipes equinovarus
7196,75452,metatarsus primus varus,metatarsus primus varus
7197,75453,metatarsus varus,metatarsus varus
7198,75459,cong varus foot def nec,other varus deformities of feet
7199,75460,talipes valgus,talipes valgus
7200,75461,congenital pes planus,congenital pes planus
7201,75462,talipes calcaneovalgus,talipes calcaneovalgus
7202,75469,cong valgus foot def nec,other valgus deformities of feet
7203,75470,talipes nos,"talipes, unspecified"
7204,75471,talipes cavus,talipes cavus
7205,75479,cong foot deform nec,other deformities of feet
7206,75481,pectus excavatum,pectus excavatum
7207,75482,pectus carinatum,pectus carinatum
7208,75489,nonteratogenic anom nec,other specified nonteratogenic anomalies
7209,75500,polydactyly nos,"polydactyly, unspecified digits"
7210,75501,"polydactyly, fingers",polydactyly of fingers
7211,75502,"polydactyly, toes",polydactyly of toes
7212,75510,"syndactyly, multiple/nos",syndactyly of multiple and unspecified sites
7213,75511,syndactyl fing-no fusion,syndactyly of fingers without fusion of bone
7214,75512,syndactyl fing w fusion,syndactyly of fingers with fusion of bone
7215,75513,syndactyl toe-no fusion,syndactyly of toes without fusion of bone
7216,75514,syndactyl toe w fusion,syndactyly of toes with fusion of bone
7217,75520,reduc deform up limb nos,unspecified reduction deformity of upper limb
7218,75521,transverse defic arm,transverse deficiency of upper limb
7219,75522,longitud defic arm nec,"longitudinal deficiency of upper limb, not elsewhere classified"
7220,75523,combin longit defic arm,"longitudinal deficiency, combined, involving humerus, radius, and ulna (complete or incomplete)"
7221,75524,longitudin defic humerus,"longitudinal deficiency, humeral, complete or partial (with or without distal deficiencies, incomplete)"
7222,75525,longitud defic radioulna,"longitudinal deficiency, radioulnar, complete or partial (with or without distal deficiencies, incomplete)"
7223,75526,longitud defic radius,"longitudinal deficiency, radial, complete or partial (with or without distal deficiencies, incomplete)"
7224,75527,longitudinal defic ulna,"longitudinal deficiency, ulnar, complete or partial (with or without distal deficiencies, incomplete)"
7225,75528,longitudinal defic hand,"longitudinal deficiency, carpals or metacarpals, complete or partial (with or without incomplete phalangeal deficiency)"
7226,75529,longitud defic phalanges,"longitudinal deficiency, phalanges, complete or partial"
7227,75530,reduction deform leg nos,unspecified reduction deformity of lower limb
7228,75531,transverse defic leg,transverse deficiency of lower limb
7229,75532,longitudin defic leg nec,"longitudinal deficiency of lower limb, not elsewhere classified"
7230,75533,comb longitudin def leg,"longitudinal deficiency, combined, involving femur, tibia, and fibula (complete or incomplete)"
7231,75534,longitudinal defic femur,"longitudinal deficiency, femoral, complete or partial (with or without distal deficiencies, incomplete)"
7232,75535,tibiofibula longit defic,"longitudinal deficiency, tibiofibular, complete or partial (with or without distal deficiencies, incomplete)"
7233,75536,longitudinal defic tibia,"longitudinal deficiency, tibia, complete or partial (with or without distal deficiencies, incomplete)"
7234,75537,longitudin defic fibula,"longitudinal deficiency, fibular, complete or partial (with or without distal deficiencies, incomplete)"
7235,67682,lactat dis nec-del w p/p,"other disorders of lactation, delivered, with mention of postpartum complication"
7236,67683,lactat dis nec-antepart,"other disorders of lactation, antepartum condition or complication"
7237,67684,lactat dis nec-postpart,"other disorders of lactation, postpartum condition or complication"
7238,67690,lactation dis nos-unspec,"unspecified disorder of lactation, unspecified as to episode of care or not applicable"
7239,67691,lactation dis nos-deliv,"unspecified disorder of lactation, delivered, with or without mention of antepartum condition"
7240,67692,lactat dis nos-del w p/p,"unspecified disorder of lactation, delivered, with mention of postpartum complication"
7241,67693,lactat dis nos-antepart,"unspecified disorder of lactation, antepartum condition or complication"
7242,67694,lactat dis nos-postpart,"unspecified disorder of lactation, postpartum condition or complication"
7243,677,late effct cmplcatn preg,"late effect of complication of pregnancy, childbirth, and the puerperium"
7244,67800,fetal hematologic-unspec,"fetal hematologic conditions, unspecified as to episode of care or not applicable"
7245,67801,fetal hematologic-deliv,"fetal hematologic conditions, delivered, with or without mention of antepartum condition"
7246,67803,fetal hematologic-ante,"fetal hematologic conditions, antepartum condition or complication"
7247,67810,fetal conjoin twins-unsp,"fetal conjoined twins, unspecified as to episode of care or not applicable"
7248,67811,fetal conjoin twins-del,"fetal conjoined twins, delivered, with or without mention of antepartum condition"
7249,67813,fetal conjoin twins-ante,"fetal conjoined twins, antepartum condition or complication"
7250,67900,mat comp in utero-unsp,"maternal complications from in utero procedure, unspecified as to episode of care or not applicable"
7251,67901,mat comp in utero-del,"maternal complications from in utero procedure, delivered, with or without mention of antepartum condition"
7252,67902,mat comp in utro-del-p/p,"maternal complications from in utero procedure, delivered, with mention of postpartum complication"
7253,67903,mat comp in utero-ante,"maternal complications from in utero procedure, antepartum condition or complication"
7254,67904,mat comp in utero-p/p,"maternal complications from in utero procedure, postpartum condition or complication"
